Name,Age,Tm,WS,WS/48,Season,Surname,First Name,PlayerID
Manute Bol,29.0,PHI,0.8,0.027999999999999997,1991-92,Bol,Manute,275
Manute Bol,30.0,PHI,0.2,0.013000000000000001,1992-93,Bol,Manute,275
Manute Bol,31.0,TOT,-0.2,-0.066,1993-94,Bol,Manute,275
Manute Bol,31.0,MIA,-0.3,-0.19699999999999998,1993-94,Bol,Manute,275
Manute Bol,31.0,WSB,0.0,0.10400000000000001,1993-94,Bol,Manute,275
Manute Bol,31.0,PHI,0.1,0.076,1993-94,Bol,Manute,275
Manute Bol,32.0,GSW,0.1,0.083,1994-95,Bol,Manute,275
Joel Bolomboy,23.0,UTA,0.2,0.171,2016-17,Bolomboy,Joel,278
Walter Bond,23.0,DAL,-0.8,-0.024,1992-93,Bond,Walter,279
Walter Bond,24.0,UTA,1.0,0.08900000000000001,1993-94,Bond,Walter,279
Walter Bond,25.0,TOT,0.4,0.07200000000000001,1994-95,Bond,Walter,279
Walter Bond,25.0,DET,-0.1,-0.063,1994-95,Bond,Walter,279
Walter Bond,25.0,UTA,0.5,0.10099999999999999,1994-95,Bond,Walter,279
Dexter Boney,26.0,PHO,0.0,0.013000000000000001,1996-97,Boney,Dexter,281
Anthony Bonner,22.0,SAC,0.7,0.044000000000000004,1990-91,Bonner,Anthony,283
Anthony Bonner,23.0,SAC,1.6,0.035,1991-92,Bonner,Anthony,283
Anthony Bonner,24.0,SAC,2.4,0.067,1992-93,Bonner,Anthony,283
Anthony Bonner,25.0,NYK,4.1,0.14,1993-94,Bonner,Anthony,283
Anthony Bonner,26.0,NYK,1.8,0.079,1994-95,Bonner,Anthony,283
Anthony Bonner,27.0,ORL,0.0,0.04,1995-96,Bonner,Anthony,283
Matt Bonner,24.0,TOR,4.2,0.13,2004-05,Bonner,Matt,284
Matt Bonner,25.0,TOR,4.1,0.114,2005-06,Bonner,Matt,284
Matt Bonner,26.0,SAS,2.2,0.163,2006-07,Bonner,Matt,284
Matt Bonner,27.0,SAS,2.0,0.11,2007-08,Bonner,Matt,284
Matt Bonner,28.0,SAS,6.8,0.16899999999999998,2008-09,Bonner,Matt,284
Matt Bonner,29.0,SAS,3.7,0.153,2009-10,Bonner,Matt,284
Matt Bonner,30.0,SAS,4.4,0.147,2010-11,Bonner,Matt,284
Matt Bonner,31.0,SAS,4.0,0.14300000000000002,2011-12,Bonner,Matt,284
Matt Bonner,32.0,SAS,2.5,0.133,2012-13,Bonner,Matt,284
Matt Bonner,33.0,SAS,1.8,0.12300000000000001,2013-14,Bonner,Matt,284
Matt Bonner,34.0,SAS,2.1,0.11,2014-15,Bonner,Matt,284
Matt Bonner,35.0,SAS,0.8,0.18100000000000002,2015-16,Bonner,Matt,284
Devin Booker,19.0,PHO,1.9,0.043,2015-16,Booker,Devin,285
Devin Booker,20.0,PHO,2.0,0.035,2016-17,Booker,Devin,285
Melvin Booker,23.0,HOU,-0.2,-0.065,1995-96,Booker,Melvin,286
Melvin Booker,24.0,TOT,0.1,0.013999999999999999,1996-97,Booker,Melvin,286
Melvin Booker,24.0,DEN,-0.2,-0.38,1996-97,Booker,Melvin,286
Melvin Booker,24.0,GSW,0.3,0.034,1996-97,Booker,Melvin,286
Trevor Booker,23.0,WAS,2.6,0.11900000000000001,2010-11,Booker,Trevor,287
Trevor Booker,24.0,WAS,3.0,0.113,2011-12,Booker,Trevor,287
Trevor Booker,25.0,WAS,2.3,0.126,2012-13,Booker,Trevor,287
Trevor Booker,26.0,WAS,4.3,0.132,2013-14,Booker,Trevor,287
Trevor Booker,27.0,UTA,3.6,0.11,2014-15,Booker,Trevor,287
Trevor Booker,28.0,UTA,4.3,0.128,2015-16,Booker,Trevor,287
Trevor Booker,29.0,BRK,3.1,0.086,2016-17,Booker,Trevor,287
Josh Boone,22.0,NJN,1.7,0.122,2006-07,Boone,Josh,288
Josh Boone,23.0,NJN,3.7,0.1,2007-08,Boone,Josh,288
Josh Boone,24.0,NJN,1.8,0.08900000000000001,2008-09,Boone,Josh,288
Josh Boone,25.0,NJN,1.8,0.084,2009-10,Boone,Josh,288
Ron Boone,34.0,UTA,-0.6,-0.025,1980-81,Boone,Ron,289
Calvin Booth,23.0,WAS,0.1,0.043,1999-00,Booth,Calvin,290
Calvin Booth,24.0,TOT,2.1,0.106,2000-01,Booth,Calvin,290
Calvin Booth,24.0,WAS,1.0,0.07400000000000001,2000-01,Booth,Calvin,290
Calvin Booth,24.0,DAL,1.1,0.17600000000000002,2000-01,Booth,Calvin,290
Calvin Booth,25.0,SEA,0.5,0.08199999999999999,2001-02,Booth,Calvin,290
Calvin Booth,26.0,SEA,0.8,0.071,2002-03,Booth,Calvin,290
Calvin Booth,27.0,SEA,2.2,0.08800000000000001,2003-04,Booth,Calvin,290
Calvin Booth,28.0,TOT,1.0,0.10099999999999999,2004-05,Booth,Calvin,290
Calvin Booth,28.0,DAL,0.6,0.106,2004-05,Booth,Calvin,290
Calvin Booth,28.0,MIL,0.4,0.096,2004-05,Booth,Calvin,290
Calvin Booth,29.0,WAS,0.4,0.07,2005-06,Booth,Calvin,290
Calvin Booth,30.0,WAS,0.6,0.07200000000000001,2006-07,Booth,Calvin,290
Calvin Booth,31.0,PHI,0.3,0.065,2007-08,Booth,Calvin,290
Calvin Booth,32.0,TOT,0.1,0.106,2008-09,Booth,Calvin,290
Calvin Booth,32.0,MIN,0.0,0.475,2008-09,Booth,Calvin,290
Calvin Booth,32.0,SAC,0.1,0.099,2008-09,Booth,Calvin,290
Keith Booth,23.0,CHI,0.0,0.107,1997-98,Booth,Keith,291
Keith Booth,24.0,CHI,-0.8,-0.08800000000000001,1998-99,Booth,Keith,291
Carlos Boozer,21.0,CLE,5.9,0.139,2002-03,Boozer,Carlos,292
Carlos Boozer,22.0,CLE,9.4,0.174,2003-04,Boozer,Carlos,292
Carlos Boozer,23.0,UTA,4.1,0.111,2004-05,Boozer,Carlos,292
Carlos Boozer,24.0,UTA,3.5,0.162,2005-06,Boozer,Carlos,292
Carlos Boozer,25.0,UTA,9.9,0.185,2006-07,Boozer,Carlos,292
Carlos Boozer,26.0,UTA,10.2,0.17300000000000001,2007-08,Boozer,Carlos,292
Carlos Boozer,27.0,UTA,2.6,0.105,2008-09,Boozer,Carlos,292
Carlos Boozer,28.0,UTA,9.9,0.17800000000000002,2009-10,Boozer,Carlos,292
Carlos Boozer,29.0,CHI,5.8,0.149,2010-11,Boozer,Carlos,292
Carlos Boozer,30.0,CHI,7.6,0.187,2011-12,Boozer,Carlos,292
Carlos Boozer,31.0,CHI,5.7,0.10800000000000001,2012-13,Boozer,Carlos,292
Carlos Boozer,32.0,CHI,3.4,0.076,2013-14,Boozer,Carlos,292
Carlos Boozer,33.0,LAL,2.2,0.062,2014-15,Boozer,Carlos,292
Curtis Borchardt,23.0,UTA,0.1,0.026000000000000002,2003-04,Borchardt,Curtis,293
Curtis Borchardt,24.0,UTA,0.8,0.046,2004-05,Borchardt,Curtis,293
Lazaro Borrell,27.0,SEA,0.3,0.079,1999-00,Borrell,Lazaro,294
Chris Bosh,19.0,TOR,6.2,0.11900000000000001,2003-04,Bosh,Chris,295
Chris Bosh,20.0,TOR,6.8,0.10800000000000001,2004-05,Bosh,Chris,295
Chris Bosh,21.0,TOR,9.8,0.17,2005-06,Bosh,Chris,295
Chris Bosh,22.0,TOR,9.6,0.174,2006-07,Bosh,Chris,295
Chris Bosh,23.0,TOR,10.1,0.2,2007-08,Bosh,Chris,295
Chris Bosh,24.0,TOR,9.7,0.159,2008-09,Bosh,Chris,295
Chris Bosh,25.0,TOR,9.6,0.182,2009-10,Bosh,Chris,295
Chris Bosh,26.0,MIA,10.3,0.177,2010-11,Bosh,Chris,295
Chris Bosh,27.0,MIA,6.9,0.165,2011-12,Bosh,Chris,295
Chris Bosh,28.0,MIA,9.0,0.175,2012-13,Bosh,Chris,295
Chris Bosh,29.0,MIA,8.0,0.152,2013-14,Bosh,Chris,295
Chris Bosh,30.0,MIA,3.6,0.111,2014-15,Bosh,Chris,295
Chris Bosh,31.0,MIA,6.4,0.172,2015-16,Bosh,Chris,295
Tom Boswell,30.0,UTA,0.6,0.115,1983-84,Boswell,Tom,296
Ruben Boumtje-Boumtje,23.0,POR,0.2,0.03,2001-02,Boumtje-Boumtje,Ruben,298
Ruben Boumtje-Boumtje,24.0,POR,0.0,0.114,2002-03,Boumtje-Boumtje,Ruben,298
Ruben Boumtje-Boumtje,25.0,POR,0.0,-0.013999999999999999,2003-04,Boumtje-Boumtje,Ruben,298
Cal Bowdler,22.0,ATL,0.2,0.027000000000000003,1999-00,Bowdler,Cal,299
Cal Bowdler,23.0,ATL,1.0,0.134,2000-01,Bowdler,Cal,299
Cal Bowdler,24.0,ATL,0.5,0.039,2001-02,Bowdler,Cal,299
Bruce Bowen,25.0,MIA,0.0,0.321,1996-97,Bowen,Bruce,301
Bruce Bowen,26.0,BOS,2.2,0.081,1997-98,Bowen,Bruce,301
Bruce Bowen,27.0,BOS,0.0,0.001,1998-99,Bowen,Bruce,301
Bruce Bowen,28.0,TOT,1.2,0.064,1999-00,Bowen,Bruce,301
Bruce Bowen,28.0,PHI,0.3,0.039,1999-00,Bowen,Bruce,301
Bruce Bowen,28.0,MIA,0.9,0.078,1999-00,Bowen,Bruce,301
Bruce Bowen,29.0,MIA,4.2,0.075,2000-01,Bowen,Bruce,301
Bruce Bowen,30.0,SAS,1.9,0.054000000000000006,2001-02,Bowen,Bruce,301
Bruce Bowen,31.0,SAS,5.1,0.096,2002-03,Bowen,Bruce,301
Bruce Bowen,32.0,SAS,5.4,0.098,2003-04,Bowen,Bruce,301
Bruce Bowen,33.0,SAS,6.1,0.111,2004-05,Bowen,Bruce,301
Bruce Bowen,34.0,SAS,6.2,0.10800000000000001,2005-06,Bowen,Bruce,301
Bruce Bowen,35.0,SAS,4.1,0.079,2006-07,Bowen,Bruce,301
Bruce Bowen,36.0,SAS,4.4,0.085,2007-08,Bowen,Bruce,301
Bruce Bowen,37.0,SAS,2.2,0.07,2008-09,Bowen,Bruce,301
Ryan Bowen,24.0,DEN,1.4,0.111,1999-00,Bowen,Ryan,302
Ryan Bowen,25.0,DEN,1.7,0.114,2000-01,Bowen,Ryan,302
Ryan Bowen,26.0,DEN,3.1,0.08800000000000001,2001-02,Bowen,Ryan,302
Ryan Bowen,27.0,DEN,2.1,0.102,2002-03,Bowen,Ryan,302
Ryan Bowen,28.0,DEN,0.8,0.09699999999999999,2003-04,Bowen,Ryan,302
Ryan Bowen,29.0,HOU,1.1,0.087,2004-05,Bowen,Ryan,302
Ryan Bowen,30.0,HOU,0.2,0.012,2005-06,Bowen,Ryan,302
Ryan Bowen,32.0,NOH,1.5,0.107,2007-08,Bowen,Ryan,302
Ryan Bowen,33.0,NOH,0.6,0.125,2008-09,Bowen,Ryan,302
Ryan Bowen,34.0,OKC,0.1,0.509,2009-10,Bowen,Ryan,302
Anthony Bowie,25.0,SAS,0.5,0.054000000000000006,1988-89,Bowie,Anthony,303
Anthony Bowie,26.0,HOU,0.7,0.037000000000000005,1989-90,Bowie,Anthony,303
Anthony Bowie,28.0,ORL,2.9,0.08199999999999999,1991-92,Bowie,Anthony,303
Anthony Bowie,29.0,ORL,2.5,0.069,1992-93,Bowie,Anthony,303
Anthony Bowie,30.0,ORL,1.3,0.065,1993-94,Bowie,Anthony,303
Anthony Bowie,31.0,ORL,2.0,0.077,1994-95,Bowie,Anthony,303
Anthony Bowie,32.0,ORL,1.6,0.071,1995-96,Bowie,Anthony,303
Anthony Bowie,34.0,NYK,0.7,0.14800000000000002,1997-98,Bowie,Anthony,303
Sam Bowie,23.0,POR,5.7,0.12300000000000001,1984-85,Bowie,Sam,304
Sam Bowie,24.0,POR,2.4,0.1,1985-86,Bowie,Sam,304
Sam Bowie,25.0,POR,0.1,0.034,1986-87,Bowie,Sam,304
Sam Bowie,27.0,POR,0.5,0.063,1988-89,Bowie,Sam,304
Sam Bowie,28.0,NJN,4.7,0.10300000000000001,1989-90,Bowie,Sam,304
Sam Bowie,29.0,NJN,2.6,0.066,1990-91,Bowie,Sam,304
Sam Bowie,30.0,NJN,4.6,0.10099999999999999,1991-92,Bowie,Sam,304
Sam Bowie,31.0,NJN,4.3,0.098,1992-93,Bowie,Sam,304
Sam Bowie,32.0,LAL,0.8,0.073,1993-94,Bowie,Sam,304
Sam Bowie,33.0,LAL,1.1,0.044000000000000004,1994-95,Bowie,Sam,304
Ira Bowman,26.0,PHI,0.1,0.128,1999-00,Bowman,Ira,305
Ira Bowman,27.0,ATL,0.0,-0.024,2000-01,Bowman,Ira,305
Ira Bowman,28.0,PHI,0.1,0.21,2001-02,Bowman,Ira,305
Donnie Boyce,22.0,ATL,0.0,0.004,1995-96,Boyce,Donnie,307
Donnie Boyce,23.0,ATL,-0.3,-0.081,1996-97,Boyce,Donnie,307
Earl Boykins,22.0,TOT,-0.3,-0.07,1998-99,Boykins,Earl,308
Earl Boykins,22.0,NJN,-0.1,-0.073,1998-99,Boykins,Earl,308
Earl Boykins,22.0,CLE,-0.2,-0.069,1998-99,Boykins,Earl,308
Earl Boykins,23.0,TOT,0.8,0.153,1999-00,Boykins,Earl,308
Earl Boykins,23.0,ORL,0.1,0.5820000000000001,1999-00,Boykins,Earl,308
Earl Boykins,23.0,CLE,0.7,0.139,1999-00,Boykins,Earl,308
Earl Boykins,24.0,LAC,0.3,0.08900000000000001,2000-01,Boykins,Earl,308
Earl Boykins,25.0,LAC,1.0,0.065,2001-02,Boykins,Earl,308
Earl Boykins,26.0,GSW,3.5,0.127,2002-03,Boykins,Earl,308
Earl Boykins,27.0,DEN,4.1,0.105,2003-04,Boykins,Earl,308
Earl Boykins,28.0,DEN,6.0,0.133,2004-05,Boykins,Earl,308
Earl Boykins,29.0,DEN,2.9,0.09,2005-06,Boykins,Earl,308
Earl Boykins,30.0,TOT,4.5,0.105,2006-07,Boykins,Earl,308
Earl Boykins,30.0,DEN,2.5,0.134,2006-07,Boykins,Earl,308
Earl Boykins,30.0,MIL,2.0,0.083,2006-07,Boykins,Earl,308
Earl Boykins,31.0,CHA,0.0,0.001,2007-08,Boykins,Earl,308
Earl Boykins,33.0,WAS,1.0,0.042,2009-10,Boykins,Earl,308
Earl Boykins,34.0,MIL,2.3,0.125,2010-11,Boykins,Earl,308
Earl Boykins,35.0,HOU,0.1,0.028999999999999998,2011-12,Boykins,Earl,308
Winford Boynes,23.0,DAL,-1.4,-0.091,1980-81,Boynes,Winford,309
Cedric Bozeman,23.0,ATL,-0.3,-0.077,2006-07,Bozeman,Cedric,310
Craig Brackins,23.0,PHI,-0.1,-0.154,2010-11,Brackins,Craig,311
Craig Brackins,24.0,PHI,-0.1,-0.065,2011-12,Brackins,Craig,311
Alex Bradley,22.0,NYK,0.4,0.053,1981-82,Bradley,Alex,312
Avery Bradley,20.0,BOS,-0.5,-0.139,2010-11,Bradley,Avery,313
Avery Bradley,21.0,BOS,2.4,0.085,2011-12,Bradley,Avery,313
Avery Bradley,22.0,BOS,0.4,0.012,2012-13,Bradley,Avery,313
Avery Bradley,23.0,BOS,1.8,0.046,2013-14,Bradley,Avery,313
Avery Bradley,24.0,BOS,2.5,0.049,2014-15,Bradley,Avery,313
Avery Bradley,25.0,BOS,4.8,0.09,2015-16,Bradley,Avery,313
Avery Bradley,26.0,BOS,3.1,0.08,2016-17,Bradley,Avery,313
Charles Bradley,22.0,BOS,0.2,0.03,1981-82,Bradley,Charles,314
Charles Bradley,23.0,BOS,0.2,0.02,1982-83,Bradley,Charles,314
Charles Bradley,24.0,SEA,-0.1,-0.152,1983-84,Bradley,Charles,314
Dudley Bradley,23.0,IND,3.9,0.1,1980-81,Bradley,Dudley,315
Dudley Bradley,24.0,PHO,1.4,0.071,1981-82,Bradley,Dudley,315
Dudley Bradley,25.0,CHI,1.1,0.077,1982-83,Bradley,Dudley,315
Dudley Bradley,27.0,WSB,2.4,0.09300000000000001,1984-85,Bradley,Dudley,315
Dudley Bradley,28.0,WSB,1.0,0.057,1985-86,Bradley,Dudley,315
Dudley Bradley,29.0,MIL,1.7,0.09,1986-87,Bradley,Dudley,315
Dudley Bradley,30.0,TOT,1.9,0.064,1987-88,Bradley,Dudley,315
Dudley Bradley,30.0,MIL,0.0,-0.07,1987-88,Bradley,Dudley,315
Dudley Bradley,30.0,NJN,1.9,0.065,1987-88,Bradley,Dudley,315
Dudley Bradley,31.0,ATL,0.0,0.004,1988-89,Bradley,Dudley,315
Michael Bradley,22.0,TOR,0.1,0.053,2001-02,Bradley,Michael,316
Michael Bradley,23.0,TOR,1.5,0.055999999999999994,2002-03,Bradley,Michael,316
Michael Bradley,24.0,TOT,0.0,-0.015,2003-04,Bradley,Michael,316
Michael Bradley,24.0,TOR,0.0,-0.02,2003-04,Bradley,Michael,316
Michael Bradley,24.0,ATL,0.0,-0.012,2003-04,Bradley,Michael,316
Michael Bradley,25.0,TOT,0.2,0.08199999999999999,2004-05,Bradley,Michael,316
Michael Bradley,25.0,ORL,0.1,0.061,2004-05,Bradley,Michael,316
Michael Bradley,25.0,SAC,0.1,0.076,2004-05,Bradley,Michael,316
Michael Bradley,25.0,PHI,0.1,0.174,2004-05,Bradley,Michael,316
Michael Bradley,26.0,PHI,0.1,0.019,2005-06,Bradley,Michael,316
Shawn Bradley,21.0,PHI,-1.1,-0.039,1993-94,Bradley,Shawn,317
Shawn Bradley,22.0,PHI,3.5,0.071,1994-95,Bradley,Shawn,317
Shawn Bradley,23.0,TOT,3.0,0.062,1995-96,Bradley,Shawn,317
Shawn Bradley,23.0,PHI,0.0,0.005,1995-96,Bradley,Shawn,317
Shawn Bradley,23.0,NJN,3.0,0.071,1995-96,Bradley,Shawn,317
Shawn Bradley,24.0,TOT,3.0,0.062,1996-97,Bradley,Shawn,317
Shawn Bradley,24.0,NJN,1.8,0.071,1996-97,Bradley,Shawn,317
Shawn Bradley,24.0,DAL,1.2,0.052000000000000005,1996-97,Bradley,Shawn,317
Shawn Bradley,25.0,DAL,2.9,0.077,1997-98,Bradley,Shawn,317
Shawn Bradley,26.0,DAL,4.2,0.157,1998-99,Bradley,Shawn,317
Shawn Bradley,27.0,DAL,5.1,0.128,1999-00,Bradley,Shawn,317
Shawn Bradley,28.0,DAL,6.3,0.151,2000-01,Bradley,Shawn,317
Shawn Bradley,29.0,DAL,2.3,0.14400000000000002,2001-02,Bradley,Shawn,317
Shawn Bradley,30.0,DAL,7.4,0.204,2002-03,Bradley,Shawn,317
Shawn Bradley,31.0,DAL,2.3,0.145,2003-04,Bradley,Shawn,317
Shawn Bradley,32.0,DAL,1.9,0.102,2004-05,Bradley,Shawn,317
Mark Bradtke,28.0,PHI,0.2,0.044000000000000004,1996-97,Bradtke,Mark,319
Marques Bragg,25.0,MIN,0.1,0.012,1995-96,Bragg,Marques,320
Torraye Braggs,27.0,TOT,0.2,0.07,2003-04,Braggs,Torraye,321
Torraye Braggs,27.0,HOU,0.2,0.066,2003-04,Braggs,Torraye,321
Torraye Braggs,27.0,WAS,0.0,0.094,2003-04,Braggs,Torraye,321
Torraye Braggs,28.0,HOU,0.0,0.073,2004-05,Braggs,Torraye,321
AJ Bramlett,23.0,CLE,-0.2,-0.129,1999-00,Bramlett,A.J.,322
Adrian Branch,23.0,LAL,0.7,0.158,1986-87,Branch,Adrian,323
Adrian Branch,24.0,NJN,-0.1,-0.021,1987-88,Branch,Adrian,323
Adrian Branch,25.0,POR,1.5,0.087,1988-89,Branch,Adrian,323
Adrian Branch,26.0,MIN,0.0,0.013999999999999999,1989-90,Branch,Adrian,323
Elton Brand,20.0,CHI,7.5,0.121,1999-00,Brand,Elton,324
Elton Brand,21.0,CHI,6.1,0.10099999999999999,2000-01,Brand,Elton,324
Elton Brand,22.0,LAC,13.6,0.21600000000000003,2001-02,Brand,Elton,324
Elton Brand,23.0,LAC,7.6,0.149,2002-03,Brand,Elton,324
Elton Brand,24.0,LAC,9.7,0.174,2003-04,Brand,Elton,324
Elton Brand,25.0,LAC,10.6,0.16899999999999998,2004-05,Brand,Elton,324
Elton Brand,26.0,LAC,14.8,0.22899999999999998,2005-06,Brand,Elton,324
Elton Brand,27.0,LAC,11.5,0.18,2006-07,Brand,Elton,324
Elton Brand,28.0,LAC,0.5,0.08,2007-08,Brand,Elton,324
Elton Brand,29.0,PHI,0.9,0.047,2008-09,Brand,Elton,324
Elton Brand,30.0,PHI,3.5,0.073,2009-10,Brand,Elton,324
Elton Brand,31.0,PHI,9.4,0.161,2010-11,Brand,Elton,324
Elton Brand,32.0,PHI,6.1,0.168,2011-12,Brand,Elton,324
Elton Brand,33.0,DAL,3.4,0.107,2012-13,Brand,Elton,324
Elton Brand,34.0,ATL,3.6,0.121,2013-14,Brand,Elton,324
Elton Brand,35.0,ATL,0.7,0.07,2014-15,Brand,Elton,324
Elton Brand,36.0,PHI,0.2,0.036000000000000004,2015-16,Brand,Elton,324
Terrell Brandon,21.0,CLE,0.9,0.027999999999999997,1991-92,Brandon,Terrell,325
Terrell Brandon,22.0,CLE,3.9,0.11699999999999999,1992-93,Brandon,Terrell,325
Terrell Brandon,23.0,CLE,2.9,0.091,1993-94,Brandon,Terrell,325
Terrell Brandon,24.0,CLE,5.6,0.13699999999999998,1994-95,Brandon,Terrell,325
Terrell Brandon,25.0,CLE,12.7,0.237,1995-96,Brandon,Terrell,325
Terrell Brandon,26.0,CLE,10.8,0.18100000000000002,1996-97,Brandon,Terrell,325
Terrell Brandon,27.0,MIL,5.1,0.136,1997-98,Brandon,Terrell,325
Terrell Brandon,28.0,TOT,3.2,0.126,1998-99,Brandon,Terrell,325
Terrell Brandon,28.0,MIL,0.9,0.083,1998-99,Brandon,Terrell,325
Terrell Brandon,28.0,MIN,2.3,0.157,1998-99,Brandon,Terrell,325
Terrell Brandon,29.0,MIN,8.6,0.159,1999-00,Brandon,Terrell,325
Terrell Brandon,30.0,MIN,8.5,0.145,2000-01,Brandon,Terrell,325
Terrell Brandon,31.0,MIN,3.7,0.18600000000000003,2001-02,Brandon,Terrell,325
Brad Branson,23.0,CLE,-0.1,-0.016,1981-82,Branson,Brad,326
Brad Branson,24.0,IND,1.0,0.071,1982-83,Branson,Brad,326
Mike Bratz,25.0,CLE,2.1,0.038,1980-81,Bratz,Mike,328
Mike Bratz,26.0,SAS,2.7,0.081,1981-82,Bratz,Mike,328
Mike Bratz,27.0,CHI,-0.1,-0.031,1982-83,Bratz,Mike,328
Mike Bratz,28.0,GSW,1.9,0.063,1983-84,Bratz,Mike,328
Mike Bratz,29.0,GSW,0.8,0.05,1984-85,Bratz,Mike,328
Mike Bratz,30.0,SAC,0.1,0.016,1985-86,Bratz,Mike,328
Tim Breaux,24.0,HOU,0.0,0.0,1994-95,Breaux,Tim,330
Tim Breaux,25.0,HOU,-0.2,-0.021,1995-96,Breaux,Tim,330
Tim Breaux,27.0,MIL,0.0,0.027999999999999997,1997-98,Breaux,Tim,330
JR Bremer,22.0,BOS,3.0,0.096,2002-03,Bremer,J.R.,331
JR Bremer,23.0,TOT,-0.5,-0.053,2003-04,Bremer,J.R.,331
JR Bremer,23.0,CLE,-0.2,-0.025,2003-04,Bremer,J.R.,331
JR Bremer,23.0,GSW,-0.3,-0.34,2003-04,Bremer,J.R.,331
Randy Breuer,23.0,MIL,0.3,0.028999999999999998,1983-84,Breuer,Randy,332
Randy Breuer,24.0,MIL,3.0,0.133,1984-85,Breuer,Randy,332
Randy Breuer,25.0,MIL,4.5,0.12,1985-86,Breuer,Randy,332
Randy Breuer,26.0,MIL,2.4,0.077,1986-87,Breuer,Randy,332
Randy Breuer,27.0,MIL,5.1,0.109,1987-88,Breuer,Randy,332
Randy Breuer,28.0,MIL,0.9,0.083,1988-89,Breuer,Randy,332
Randy Breuer,29.0,TOT,2.0,0.051,1989-90,Breuer,Randy,332
Randy Breuer,29.0,MIL,0.6,0.053,1989-90,Breuer,Randy,332
Randy Breuer,29.0,MIN,1.4,0.05,1989-90,Breuer,Randy,332
Randy Breuer,30.0,MIN,1.0,0.031,1990-91,Breuer,Randy,332
Randy Breuer,31.0,MIN,1.7,0.07,1991-92,Breuer,Randy,332
Randy Breuer,32.0,ATL,0.1,0.052000000000000005,1992-93,Breuer,Randy,332
Randy Breuer,33.0,SAC,0.0,-0.006999999999999999,1993-94,Breuer,Randy,332
Corey Brewer,21.0,MIN,-0.2,-0.005,2007-08,Brewer,Corey,333
Corey Brewer,22.0,MIN,0.3,0.052000000000000005,2008-09,Brewer,Corey,333
Corey Brewer,23.0,MIN,1.0,0.02,2009-10,Brewer,Corey,333
Corey Brewer,24.0,TOT,1.1,0.036000000000000004,2010-11,Brewer,Corey,333
Corey Brewer,24.0,MIN,0.6,0.023,2010-11,Brewer,Corey,333
Corey Brewer,24.0,DAL,0.5,0.163,2010-11,Brewer,Corey,333
Corey Brewer,25.0,DEN,2.3,0.085,2011-12,Brewer,Corey,333
Corey Brewer,26.0,DEN,3.9,0.09300000000000001,2012-13,Brewer,Corey,333
Corey Brewer,27.0,MIN,5.2,0.095,2013-14,Brewer,Corey,333
Corey Brewer,28.0,TOT,3.1,0.071,2014-15,Brewer,Corey,333
Corey Brewer,28.0,MIN,0.4,0.027999999999999997,2014-15,Brewer,Corey,333
Corey Brewer,28.0,HOU,2.7,0.091,2014-15,Brewer,Corey,333
Corey Brewer,29.0,HOU,1.2,0.035,2015-16,Brewer,Corey,333
Corey Brewer,30.0,TOT,1.2,0.045,2016-17,Brewer,Corey,333
Corey Brewer,30.0,HOU,0.9,0.044000000000000004,2016-17,Brewer,Corey,333
Corey Brewer,30.0,LAL,0.3,0.047,2016-17,Brewer,Corey,333
Jamison Brewer,21.0,IND,0.0,0.052000000000000005,2001-02,Brewer,Jamison,334
Jamison Brewer,22.0,IND,0.2,0.106,2002-03,Brewer,Jamison,334
Jamison Brewer,23.0,IND,0.0,0.013999999999999999,2003-04,Brewer,Jamison,334
Jamison Brewer,24.0,NYK,-0.3,-0.07400000000000001,2004-05,Brewer,Jamison,334
Jim Brewer,29.0,LAL,2.2,0.09699999999999999,1980-81,Brewer,Jim,335
Jim Brewer,30.0,LAL,1.8,0.08800000000000001,1981-82,Brewer,Jim,335
Ron Brewer,25.0,TOT,1.4,0.046,1980-81,Brewer,Ron,336
Ron Brewer,25.0,POR,-0.1,-0.011000000000000001,1980-81,Brewer,Ron,336
Ron Brewer,25.0,SAS,1.5,0.08,1980-81,Brewer,Ron,336
Ron Brewer,26.0,TOT,3.3,0.068,1981-82,Brewer,Ron,336
Ron Brewer,26.0,SAS,2.0,0.158,1981-82,Brewer,Ron,336
Ron Brewer,26.0,CLE,1.3,0.037000000000000005,1981-82,Brewer,Ron,336
Ron Brewer,27.0,TOT,1.6,0.038,1982-83,Brewer,Ron,336
Ron Brewer,27.0,CLE,0.2,0.02,1982-83,Brewer,Ron,336
Ron Brewer,27.0,GSW,1.3,0.045,1982-83,Brewer,Ron,336
Ron Brewer,28.0,TOT,0.3,0.016,1983-84,Brewer,Ron,336
Ron Brewer,28.0,GSW,0.2,0.038,1983-84,Brewer,Ron,336
Ron Brewer,28.0,SAS,0.2,0.011000000000000001,1983-84,Brewer,Ron,336
Ron Brewer,29.0,TOT,0.8,0.111,1984-85,Brewer,Ron,336
Ron Brewer,29.0,SAS,0.0,-0.008,1984-85,Brewer,Ron,336
Ron Brewer,29.0,NJN,0.8,0.15,1984-85,Brewer,Ron,336
Ron Brewer,30.0,TOT,0.1,0.008,1985-86,Brewer,Ron,336
Ron Brewer,30.0,CHI,-0.1,-0.22899999999999998,1985-86,Brewer,Ron,336
Ron Brewer,30.0,CLE,0.2,0.016,1985-86,Brewer,Ron,336
Ronnie Brewer,21.0,UTA,1.7,0.124,2006-07,Brewer,Ronnie,337
