Dim1,Dim2
0.29312325,0.564866
0.66776675,0.5998572
0.5809821,0.5196276
0.68179345,0.45748967
0.6420451,0.39446905
0.112430215,0.3273913
0.8849851,0.4829866
0.54314697,0.20836738
0.5887614,0.12414858
0.5696169,0.09284085
0.3291158,0.12731543
0.7105185,0.86488736
0.63759744,0.85918564
0.12246168,0.6939535
0.82216686,0.69710803
0.2048307,0.6190633
0.39593735,0.51400226
0.14038625,0.38851067
0.72287166,0.4561448
0.52247787,0.32219356
0.5926918,0.28414035
0.50553495,0.22503373
0.45484537,0.20556182
0.725875,0.15839764
0.33570385,0.72020155
0.70975703,0.6762576
0.40288866,0.528561
0.27355886,0.7857444
0.3237439,0.7162137
0.5914082,0.6340445
0.28223652,0.48657268
0.54323906,0.4955089
0.532744,0.42710894
0.6373529,0.38311148
0.49953324,0.2971127
0.80990326,0.34529305
0.112270474,0.63889366
0.35559243,0.80079085
0.039539456,0.5281408
0.53140485,0.736361
0.77633893,0.88449216
0.63582957,0.86621636
0.27298895,0.7740731
0.12845325,0.5705068
0.34066498,0.6215763
0.47907463,0.55734515
0.29938594,0.6591167
0.21292686,0.55217856
0.47531727,0.56667
0.6773313,0.51554954
0.48653692,0.421768
0.63269484,0.37203044
0.6140068,0.2971319
0.5461048,0.25684714
0.587875,0.18880767
0.642743,0.10996732
0.5366761,0.10567421
0.9262984,0.7549351
0.7718257,0.9090997
0.6094091,0.89766294
0.36224467,0.9116689
0.49242428,0.7998326
0.7207917,0.7599405
0.12534073,0.5844763
0.5818318,0.6558086
0.47716865,0.59992665
0.48734248,0.46546286
0.86618686,0.5188229
0.2887171,0.29515913
0.82730997,0.7303066
0.043217957,0.5841098
0.38741714,0.7137612
0.5040572,0.8399209
0.43432707,0.75298274
0.1528722,0.5476764
0.6582048,0.60399014
0.27631137,0.44272858
0.5136401,0.42150748
0.6450663,0.37005883
0.61530095,0.29282436
0.72654855,0.2510444
0.68479025,0.7693964
0.8906039,0.73114276
0.62981445,0.8344784
0.20121974,0.7602663
0.8045855,0.7058928
0.45060816,0.6357182
0.15779322,0.48867592
0.7608465,0.5366598
0.3995001,0.40429616
0.31799698,0.38041556
0.75431305,0.33655894
0.45921448,0.2298179
0.44636747,0.19477671
0.2720976,0.79506993
0.89815825,0.7761314
0.90330416,0.78279126
0.48152572,0.95485437
0.37073484,0.92899483
0.39261112,0.8273453
0.519385,0.717066
0.1275427,0.5115657
0.45627406,0.5762592
0.36181945,0.46325275
0.44790012,0.4223618
0.86633754,0.49773976
0.43315142,0.2616282
0.7124138,0.65739393
0.7527325,0.58591866
0.24902488,0.771501
0.39878702,0.7229096
0.4028479,0.90814936
0.40142718,0.8203945
0.86379206,0.6779575
0.24759087,0.49373966
0.53721935,0.489541
0.8249818,0.5407636
0.5790254,0.3361264
0.6440508,0.30050278
0.6836645,0.24419138
0.7042272,0.1708036
0.61992127,0.14142245
0.5313796,0.11176181
0.5424375,0.070414215
0.44662,0.0599086
0.43987855,0.7198337
0.59822786,0.6350241
0.38530394,0.52394414
0.2742333,0.44659945
0.66302896,0.4512921
0.59677535,0.35997218
0.72032744,0.2316615
0.64425415,0.17507201
0.68698514,0.11013585
0.10123038,0.497986
0.9570549,0.67142874
0.12091312,0.37674862
0.33174908,0.32947907
0.71679723,0.321349
0.5252258,0.23042017
0.50635237,0.142977
0.5631305,0.80030566
0.24814434,0.4134848
0.90944386,0.5619404
0.379211,0.4100545
0.77604663,0.42851287
0.14148095,0.3217908
0.5987059,0.24729332
0.35266817,0.1908851
0.54018265,0.5511617
0.7021165,0.5660873
0.3999714,0.8840611
0.6062564,0.86131513
0.51507616,0.7703911
0.17542303,0.6396904
0.8263236,0.6506898
0.6183608,0.5980327
0.7086339,0.5589299
0.5274649,0.449467
0.73943996,0.39269662
0.09046051,0.32898468
0.72349626,0.17256674
0.638601,0.12925485
0.49218872,0.09796515
0.20828542,0.7421562
0.88629574,0.7877699
0.58819836,0.91517186
0.8641761,0.76735806
0.22682968,0.73084044
0.46379694,0.73055696
0.592136,0.6232435
0.30290952,0.5417319
0.17489982,0.49409676
0.40824002,0.4062603
0.3513476,0.4482963
0.6413194,0.44097966
0.8128542,0.45117506
0.28793243,0.24660575
0.82835615,0.7290867
0.05199644,0.53808254
0.43194053,0.7294365
0.4236513,0.6508145
0.44595093,0.9727174
0.64593303,0.8462466
0.5350389,0.78976405
0.23846728,0.6728915
0.15804487,0.5802436
0.46328178,0.54190683
0.44953018,0.49285203
0.25340503,0.4010368
0.80640084,0.43383327
0.3227139,0.30340505
0.63257694,0.23207563
0.8151637,0.85630333
0.107538015,0.7881572
0.35713565,0.44729584
0.69168615,0.78301066
0.43153927,0.7369257
0.34472775,0.6059735
0.50586045,0.9855385
0.15292954,0.7577859
0.4169513,0.84875256
0.45502344,0.7652108
0.42677662,0.68085814
0.7914162,0.6506997
0.1712105,0.498461
0.34182417,0.44609517
0.31568247,0.39148748
0.5161164,0.3187939
0.770975,0.3614022
0.3502441,0.21870863
0.33804947,0.19769496
0.5090539,0.13418558
0.43652725,0.12299463
0.6123125,0.056723207
0.5225206,0.9391414
0.3856892,0.9155797
0.80296564,0.77519584
0.86020565,0.6445967
0.48695722,0.6925229
0.26705426,0.54553616
0.3828706,0.4441397
0.69729704,0.48904657
0.5622471,0.3366255
0.35163134,0.27821863
0.3457691,0.3334343
0.38907543,0.7091886
0.38437065,0.53139436
0.096060574,0.6326326
0.7468505,0.7026536
0.36209166,0.6242249
0.77552235,0.5940736
0.063100696,0.36746138
0.8883085,0.52130204
0.33622766,0.33689547
0.618133,0.28661615
0.42802453,0.21741816
0.49052572,0.19262666
0.45451126,0.94093835
0.8737265,0.7800493
0.079553485,0.57114196
0.45278642,0.7148555
0.6627086,0.66658795
0.49351943,0.54104304
0.4920129,0.48713893
0.20148095,0.37315106
0.4266333,0.332425
0.73637027,0.30795106
0.6393605,0.22779083
0.36711958,0.1660519
0.60272926,0.9036157
0.3647005,0.88885415
0.25887543,0.80178624
0.47330797,0.3445738
0.91561055,0.7455371
0.6024476,0.87366617
0.0851596,0.6028473
0.17450994,0.6394362
0.49969706,0.6378829
0.11759648,0.4882602
0.31177136,0.44184694
0.39350533,0.89719784
0.31960243,0.8122252
0.97670174,0.6917902
0.36146286,0.62154293
0.105950594,0.38043964
0.27288187,0.44600436
0.5138242,0.34432107
0.1661396,0.55224156
0.6564908,0.59401083
0.97113776,0.677943
0.3459904,0.40139183
0.11256254,0.36077043
0.88892144,0.45916954
0.55747765,0.22613281
0.8889227,0.4463159
0.40563154,0.1190379
0.0696066,0.30031788
0.53614324,0.042727947
0.24697135,0.26869488
0.35614324,0.19782987
0.4732507,0.8955562
0.8750119,0.8120924
0.37271923,0.9232266
0.33259657,0.8996103
0.24907926,0.7776575
0.6036419,0.45845416
0.64310503,0.69409376
0.6267996,0.6688423
0.75080603,0.6236615
0.849422,0.7730892
0.95600414,0.73031396
0.08344692,0.42308867
0.21523046,0.4571186
0.73062164,0.4864565
0.7869078,0.42410037
0.30858636,0.25478718
0.52425,0.24080741
0.44832385,0.17524561
0.09743151,0.6539879
0.9547161,0.7368836
0.5682153,0.8808865
0.19186997,0.7478181
0.014719725,0.4880836
0.30792767,0.6917606
0.76979935,0.40691596
0.5226034,0.4165006
0.25678638,0.80708003
0.44654143,0.72796106
0.46192265,0.62168366
0.6089534,0.5722206
0.44941115,0.45030373
0.6505333,0.453479
0.56088436,0.34933513
0.34347108,0.2708487
0.70037115,0.23667541
0.54488236,0.65398705
0.34383363,0.5470924
0.37969226,0.8264835
0.18160656,0.6832166
0.34947,0.7162281
0.42216897,0.24162975
0.65385115,0.17265573
0.8180718,0.75522673
0.54563516,0.9350443
0.04473248,0.6095929
0.5255627,0.80882883
0.1930277,0.6848806
0.7757562,0.6807381
0.6832156,0.6046918
0.13491607,0.38311142
0.7778043,0.4658003
0.81598115,0.44355565
0.43546954,0.28017193
0.5254801,0.23436189
0.4637913,0.18792051
0.842708,0.73158294
0.06186238,0.56592524
0.6378424,0.76520085
0.72462523,0.82448035
0.2243816,0.7422478
0.82628393,0.6957564
0.29456675,0.6494142
0.18781596,0.47495517
0.30389768,0.41521978
0.6360747,0.4017458
0.63283837,0.41455662
0.37027156,0.26036417
0.678916,0.23458448
0.2736558,0.22068998
0.45281142,0.7988858
0.42681396,0.89237356
0.81415725,0.70989776
0.44673684,0.7341315
0.66352093,0.6690844
0.5586941,0.5756336
0.7983179,0.54669154
0.30645698,0.3595342
0.3772772,0.32054216
0.80303705,0.3683102
0.94392437,0.7587696
0.42538637,0.9631752
0.8666991,0.78839636
0.5474415,0.9746467
0.5970272,0.9280685
0.07955679,0.6472996
0.73527217,0.8964232
0.77359617,0.8689343
0.048958033,0.62726426
0.42512044,0.8944478
0.43716347,0.8199862
0.11992651,0.58010775
0.34946352,0.63364893
0.40914676,0.5294192
0.87875247,0.53552735
0.43187553,0.39403927
0.29792708,0.3131882
0.549411,0.8274466
0.23892331,0.6983204
0.4536877,0.5645753
0.51349044,0.4856889
0.27461982,0.7058039
0.45898026,0.7899333
0.13175231,0.53081375
0.41570696,0.8201933
0.41120934,0.70849425
0.5652798,0.6622943
0.3790777,0.5314063
0.76624995,0.5742464
0.37288985,0.40710318
0.47290567,0.35767668
0.33294126,0.29822004
0.7236239,0.21549052
0.6637039,0.17602089
0.62439823,0.7246635
0.72743905,0.6431236
0.35357046,0.53506863
0.52550924,0.48887396
0.68854415,0.4459696
0.49008456,0.35940897
0.6047193,0.26571113
0.64488167,0.23862585
0.8590361,0.38014415
0.6256534,0.11487737
0.59459937,0.09267962
0.4568461,0.09045339
0.43031234,0.09068179
0.3357093,0.100158185
0.79502153,0.720246
0.12137157,0.58289075
0.45241535,0.6615311
0.32222316,0.5314634
0.72114253,0.534546
0.5597264,0.42464668
0.8790586,0.4975607
0.45428064,0.2835673
0.44553527,0.23036
0.3158453,0.18601525
0.66753894,0.11266601
0.67666185,0.88710725
0.29723373,0.8974221
0.77656144,0.7823831
0.4187585,0.73119354
0.6238139,0.66226965
0.4960002,0.54117197
0.09003401,0.3902217
0.6632657,0.48458365
0.58818567,0.8655473
0.24419695,0.7938731
0.5875973,0.8799966
0.17719418,0.7114233
0.6359501,0.7310904
0.21022335,0.68578845
0.92311496,0.6785017
0.06064236,0.34867936
0.6404726,0.44527787
0.57334375,0.3593104
0.79117674,0.36563122
0.8360714,0.8468241
0.32165736,0.8909354
0.21309468,0.5663774
0.536749,0.5803973
0.5492786,0.4983302
0.59162444,0.43587637
0.74937975,0.40977433
0.6265235,0.29235256
0.8607065,0.40868336
0.4048914,0.17482635
0.1846664,0.7797495
0.9239993,0.7566445
0.8235684,0.86112857
0.7463368,0.89325297
0.89534986,0.77992153
0.09600705,0.7299336
0.8261399,0.790388
0.04863563,0.5035024
0.67598337,0.70360047
0.91257894,0.67751634
0.1926871,0.5054621
0.33255467,0.38436973
0.5608116,0.38331023
0.69415474,0.30415657
0.470993,0.23381317
0.8609296,0.38618606
0.6155415,0.1529324
0.42786202,0.06710622
0.31278324,0.13361177
0.16445309,0.7274507
0.62679964,0.7114097
0.32737315,0.60880375
0.65599775,0.5920658
0.5018077,0.47276255
0.50755197,0.41933596
0.82450587,0.45276743
0.7151284,0.3167203
0.24946824,0.2677605
0.8865373,0.44378978
0.37487876,0.19000569
0.3179423,0.15549853
0.5839398,0.0616439
0.51263213,0.0449754
0.9807708,0.72288597
0.70053786,0.88650334
0.36376318,0.6242478
0.43421766,0.8009931
0.2985747,0.72211325
0.453793,0.635147
0.2471242,0.49242032
0.7785498,0.5298337
0.62351763,0.46646014
0.4179929,0.3380334
0.644076,0.28773007
0.5475421,0.24397248
0.71907943,0.3278654
0.5244994,0.9296839
0.3675936,0.892335
0.41259325,0.8052678
0.18921766,0.64552504
0.46059337,0.6210059
0.27084213,0.52534354
0.35888556,0.90038097
0.7293449,0.7790747
0.10272527,0.57323027
0.5552079,0.64123076
0.46566138,0.5641953
0.39752358,0.4541912
0.65483,0.4507231
0.80846953,0.37313253
0.37655112,0.26144186
0.71535975,0.22810626
0.54748684,0.19591987
0.5294237,0.89067155
0.81679,0.7185523
0.040052533,0.46230018
0.8666351,0.59123576
0.78268206,0.79041946
0.46685612,0.729187
0.15826094,0.55688643
0.5385421,0.516862
0.6247505,0.4722872
0.7718657,0.4076104
0.37222287,0.25980875
0.8844265,0.40371948
0.56625587,0.19183677
0.56648254,0.14056289
0.35810316,0.90254235
0.49256158,0.79968566
0.4577442,0.72347623
0.8780713,0.62658256
0.47565737,0.600352
0.253443,0.5375122
0.5984777,0.23241982
0.58099926,0.19866171
0.45189244,0.93447316
0.15030196,0.7440691
0.0842849,0.6231524
0.9353249,0.71447974
0.2977017,0.5646926
0.18305802,0.49770537
0.48704192,0.9778698
0.91449225,0.74751043
0.4257599,0.9139246
0.31379163,0.7871276
0.063907236,0.47134066
0.5317111,0.64895535
0.6229054,0.56885743
0.87410873,0.60855186
0.3626402,0.7324448
0.85883605,0.79986095
0.5563863,0.7585019
0.0887126,0.42472765
0.47736418,0.54448164
0.6134672,0.5267843
0.45971248,0.41784137
0.45154467,0.32896167
0.43836567,0.6511016
0.3256266,0.89464974
0.042668313,0.5586934
0.3133874,0.7403898
0.90717506,0.61483216
0.08747843,0.4160496
0.26226932,0.36584786
0.62398297,0.3538683
0.87321365,0.6701262
0.30970246,0.3813372
0.6929764,0.39018863
0.020640522,0.50891775
0.8539654,0.76433647
0.60369223,0.7122417
0.63089216,0.6360489
0.63938105,0.53183854
0.56213427,0.53065634
0.24112207,0.3461169
0.46798718,0.3687122
0.36679482,0.29676035
0.4696139,0.23253167
0.6647882,0.18607524
0.34929344,0.15442848
0.48361942,0.13208249
0.31738186,0.8870127
0.5163534,0.81663674
0.7228339,0.9033898
0.07674801,0.78649336
0.8765162,0.74236906
0.82430804,0.78675866
0.90913296,0.69085485
0.532033,0.63512146
0.68962693,0.57944256
0.3635922,0.4192345
0.3239856,0.38906336
0.7562938,0.5057111
0.4833498,0.7250846
0.114466846,0.56416106
0.30860007,0.5952947
0.48021576,0.5494163
0.7511877,0.5496284
0.4340337,0.28289327
0.69472367,0.17411113
0.19285575,0.75804114
0.41923273,0.7060492
0.62792003,0.66288614
0.6313344,0.5535657
0.15816313,0.43495384
0.88018614,0.5906633
0.7219367,0.3883166
0.15638828,0.31066555
0.6165315,0.22226182
0.54695666,0.12955281
0.8991469,0.4113413
0.3460145,0.13044283
0.8528064,0.6509287
0.47979632,0.46373254
0.8328284,0.8530889
0.8247032,0.8532561
0.5540792,0.95061004
0.5194585,0.9318305
0.09966558,0.6925379
0.91665834,0.692397
0.050213218,0.3711161
0.7696794,0.6467751
0.77286506,0.61677724
0.31731853,0.46197274
0.41040337,0.4148404
0.8544245,0.46732205
0.58087486,0.28213942
0.30318132,0.20615491
0.5308055,0.88157755
0.19621956,0.7812245
0.5063299,0.9965491
0.52618885,0.97305834
0.5082972,0.93836594
0.8587187,0.8031509
0.1006605,0.6280315
0.7528764,0.8214237
0.38477978,0.8294958
0.59690523,0.70385677
0.70391774,0.6572318
0.09973112,0.4833081
0.2587111,0.41160703
0.73236597,0.46157843
0.35557264,0.80311704
0.95911044,0.69952327
0.40534604,0.6414048
0.13405028,0.49647313
0.5101374,0.47090495
0.2641527,0.3986081
0.7971145,0.4321291
0.44448075,0.28154895
0.47808266,0.22537738
0.6616365,0.18123764
0.6659625,0.10361686
0.31950486,0.15460902
0.5356131,0.0725525
0.5396992,0.027060568
0.34967306,0.7273136
0.6574501,0.7197364
0.67030823,0.6901536
0.6619736,0.567235
0.341879,0.41494557
0.69525945,0.41709834
0.638952,0.3855102
0.63668555,0.33136922
0.7180508,0.28140444
0.56886816,0.14568985
0.51161,0.14377111
0.3774367,0.138661
0.5735171,0.0585334
0.49868757,0.044994593
0.40677163,0.8259096
0.39584327,0.47857106
0.7032552,0.4542861
0.6612563,0.36623967
0.33343846,0.2986362
0.8857113,0.8073534
0.61364794,0.9033692
0.33071244,0.912552
0.33955505,0.82926255
0.17409354,0.6611353
0.2593478,0.5504809
0.28317595,0.87651914
0.036915958,0.526907
0.72913045,0.6888747
0.59399676,0.62181807
0.46923244,0.53510475
0.25299558,0.40837443
0.7292556,0.47366977
0.760781,0.41511622
0.8302947,0.41419202
0.59202313,0.24131608
0.50341016,0.18884632
0.606621,0.10990977
0.476657,0.10710156
0.44513625,0.090023965
0.5370575,0.046559095
0.34326243,0.09022841
0.8273003,0.7324868
0.42172858,0.8263022
0.8593532,0.69183946
0.43894058,0.62853765
0.55974984,0.6070699
0.57658756,0.55056316
0.1585108,0.3867193
0.80596477,0.43478608
0.68693066,0.32798135
0.6849339,0.23254889
0.6716853,0.16905773
0.08184466,0.30679452
0.56298316,0.09691328
0.4443384,0.09050736
0.65823835,0.8704648
0.041424572,0.552234
0.8996467,0.6905958
0.13166428,0.51888216
0.9817493,0.6820091
0.472016,0.46096295
0.16713488,0.37152186
0.066242516,0.3408121
0.72858435,0.32371306
0.4236192,0.23060599
0.7980546,0.79676646
0.47219718,0.80453706
0.10388437,0.62284946
0.79083115,0.62876505
0.25994244,0.51547706
0.8106266,0.8591174
0.8605434,0.7349664
0.63241327,0.88733995
0.69590104,0.7701374
0.20394477,0.6330066
0.27835494,0.80088747
0.2869197,0.69710606
0.94994354,0.693081
0.47022432,0.53741777
0.11131549,0.45367587
0.6266577,0.47291246
0.53966284,0.35957623
0.66677105,0.28622758
0.55760694,0.24814242
0.66244453,0.15252885
0.5624031,0.13387123
0.5485829,0.63997656
0.43737996,0.54484564
0.6119268,0.50348073
0.4735177,0.34154853
0.33194453,0.90698236
0.4837811,0.7242492
0.23557815,0.55947447
0.45218834,0.62211716
0.24359964,0.7863998
0.22887418,0.6816453
0.759825,0.6489653
0.38169008,0.5336448
0.8135034,0.5924591
0.94911003,0.662102
0.06673661,0.34057933
0.77087176,0.35945168
0.095305234,0.30434352
0.88357955,0.42424086
0.50690055,0.1547204
0.5812448,0.08690253
0.4928065,0.08400151
0.43453258,0.07858765
0.543747,0.02699387
0.5923028,0.9247247
0.7299608,0.82200897
0.065312535,0.5676354
0.80820537,0.6950658
0.071549386,0.4953833
0.72439086,0.36251375
0.66270036,0.31505495
0.16005942,0.7236753
0.76973253,0.70581174
0.56231177,0.6632204
0.85116136,0.59784627
0.6376947,0.50719285
0.5377819,0.38871843
0.3681519,0.33520484
0.85165614,0.48713252
0.5230138,0.24370989
0.26513463,0.22135562
0.5088111,0.512677
0.08628911,0.3651333
0.7550214,0.4068126
0.30944568,0.27538127
0.0990051,0.30284786
0.95072424,0.715744
0.17861027,0.6216764
0.8274324,0.6250932
0.26398635,0.5174705
0.1480299,0.44160846
0.5057316,0.4263784
0.7896223,0.42703938
0.5740201,0.2868444
0.45781475,0.24589938
0.38962585,0.7310869
0.26079637,0.6192893
0.43969232,0.5486101
0.60268205,0.54508525
0.33010674,0.4831819
0.6646405,0.37878597
0.69490963,0.41109255
0.8724357,0.4250535
0.4526622,0.17628697
0.42376912,0.14509016
0.5784439,0.09387112
0.51214904,0.0851627
0.1137591,0.44795063
0.36618862,0.81996953
0.87337315,0.77974004
0.5898453,0.7641646
0.2266874,0.6145554
0.11574215,0.5544988
0.6847631,0.6176521
0.64595,0.5108031
0.5516033,0.45826635
0.7109556,0.39297307
0.3725948,0.26984793
0.5799208,0.22360906
0.32505095,0.19850323
0.42898202,0.15559143
0.4113333,0.109175384
0.6086588,0.037524253
0.5034585,0.046453536
0.32193327,0.11458382
0.54245245,0.016902208
0.53442603,0.0086689
0.47244278,0.020534337
0.531683,0.005601108
0.51490855,0.0
0.52534944,0.9801549
0.31126127,0.87633437
0.1131441,0.64960945
0.07688725,0.5453431
0.26288798,0.5990593
0.48675343,0.57349914
0.7095557,0.5388333
0.96149683,0.6709732
0.12273961,0.36203176
0.82408595,0.42820778
0.59892356,0.23844957
0.54116106,0.17141283
0.5155165,0.13806888
0.4643446,0.107991934
0.5418735,0.06925142
0.43916512,0.07603276
0.8446418,0.7665953
0.11263436,0.5794736
0.6618948,0.7426311
0.84099144,0.6458183
0.6169633,0.596089
0.8091079,0.6046833
0.49555656,0.36546335
0.6326772,0.3204775
0.7985202,0.32881624
0.59813946,0.1457969
0.6395107,0.14805451
0.33032113,0.13721299
0.6199032,0.039188087
0.3282876,0.12161726
0.5050076,0.028285712
0.11169815,0.77917254
0.3166014,0.9016992
0.11385673,0.6585234
0.6491313,0.72684145
0.5994705,0.67977244
0.65508974,0.54578054
0.14864135,0.44319433
0.61738217,0.4365206
0.64716446,0.38891667
0.873032,0.7289713
0.14123368,0.70830745
0.3996019,0.7011739
0.9337511,0.6863855
0.15468466,0.4982202
0.5272001,0.48284984
0.04950121,0.3492873
0.3407535,0.8140525
0.86450696,0.6895325
0.11928281,0.51469713
0.6078711,0.62072396
0.36580485,0.443722
0.73406607,0.46292636
0.6566136,0.38735083
0.32277548,0.3026713
0.46097925,0.22565877
0.53728807,0.89292836
0.85774744,0.71771866
0.37688854,0.6901343
0.1100364,0.5083487
0.5162725,0.86805725
0.40664357,0.7857035
0.120559275,0.57432246
0.35182166,0.61892927
0.48287463,0.5574334
0.43249312,0.4804704
0.5810913,0.42958668
0.59463125,0.37394655
0.6943092,0.29290652
0.6922737,0.21688798
0.11078432,0.6381769
0.4959951,0.43378714
0.09905538,0.78972876
0.86788225,0.72875303
0.8900548,0.6975257
0.60810333,0.76442206
0.3709795,0.6317417
0.112978905,0.44265485
0.2286318,0.42388612
0.71911484,0.46375158
0.8529395,0.46093142
0.05463499,0.33454433
0.09359515,0.66062087
0.30161536,0.806103
0.6552855,0.73076415
0.3420809,0.6160395
0.6451737,0.618785
0.5610816,0.52472466
0.6438987,0.42780924
0.40765762,0.27844724
0.16118574,0.56848085
0.84603786,0.6112273
0.32661378,0.4128728
0.88183093,0.5056807
0.67519915,0.3984781
0.15230817,0.3346706
0.35551655,0.22110584
0.3346508,0.19619548
0.531979,0.14713785
0.29703468,0.15572536
0.332762,0.11486092
0.60612804,0.030584127
0.7354378,0.8961258
0.07074833,0.76091534
0.6438141,0.9027463
0.10507491,0.72115797
0.8052586,0.71242636
0.5684908,0.7388495
0.17665464,0.5461119
0.26877517,0.47769764
0.765503,0.5586249
0.6918175,0.4672214
0.6297041,0.3447225
0.48311177,0.27344126
0.72458017,0.20666593
0.43273547,0.19621071
0.66652596,0.12225902
0.45692548,0.11072624
0.4277559,0.09310365
0.43735,0.0961414
0.88537395,0.80641425
0.47507316,0.8907369
0.2283848,0.72472054
0.09884822,0.6305064
0.6141553,0.75613713
0.47902834,0.67737854
0.5289339,0.57307297
0.7626071,0.45997584
0.1741701,0.3156513
0.31644565,0.27117166
0.67611825,0.23325261
0.5089432,0.9289163
0.19373012,0.7233753
0.11379793,0.7165516
